Paper Title,Temperature,Temperature Unit,Pressure,Pressure Unit,CaCl2 Concentration,NaCl Concentration,KCl Concentration,MgCl2 Concentration,Concentration Unit,CO2 Solubility,Solubility Unit,Unconverged data (*)
Prutton - 1945,374.15,kelvin,39.92205,MPa,1.012318006,0,0,0,mol/kg,0.948490849,mol/kg,
Prutton - 1945,374.15,kelvin,38.5035,MPa,1.012318006,0,0,0,mol/kg,0.931269358,mol/kg,
Prutton - 1945,374.15,kelvin,35.6664,MPa,1.012318006,0,0,0,mol/kg,0.896857875,mol/kg,
Prutton - 1945,374.15,kelvin,35.2611,MPa,1.012318006,0,0,0,mol/kg,0.91405837,mol/kg,
Prutton - 1945,374.15,kelvin,28.97895,MPa,1.012318006,0,0,0,mol/kg,0.856764142,mol/kg,
Prutton - 1945,374.15,kelvin,28.97895,MPa,1.012318006,0,0,0,mol/kg,0.828160639,mol/kg,
Prutton - 1945,374.15,kelvin,21.582225,MPa,1.012318006,0,0,0,mol/kg,0.788164472,mol/kg,
Prutton - 1945,374.15,kelvin,21.582225,MPa,1.012318006,0,0,0,mol/kg,0.759630533,mol/kg,
Prutton - 1945,374.15,kelvin,12.159,MPa,1.012318006,0,0,0,mol/kg,0.634424057,mol/kg,
Prutton - 1945,374.15,kelvin,12.159,MPa,1.012318006,0,0,0,mol/kg,0.628746092,mol/kg,
Prutton - 1945,374.15,kelvin,5.6742,MPa,1.012318006,0,0,0,mol/kg,0.453297018,mol/kg,
Prutton - 1945,374.15,kelvin,1.722525,MPa,1.012318006,0,0,0,mol/kg,0.122389713,mol/kg,
Prutton - 1945,374.15,kelvin,1.722525,MPa,1.012318006,0,0,0,mol/kg,0.116814837,mol/kg,
Prutton - 1945,394.15,kelvin,66.773175,MPa,2.280886935,0,0,0,mol/kg,0.645783434,mol/kg,
Prutton - 1945,394.15,kelvin,64.4427,MPa,2.280886935,0,0,0,mol/kg,0.645783434,mol/kg,
Prutton - 1945,394.15,kelvin,60.99765,MPa,2.280886935,0,0,0,mol/kg,0.657147409,mol/kg,
Prutton - 1945,394.15,kelvin,51.27045,MPa,2.280886935,0,0,0,mol/kg,0.634424057,mol/kg,
Prutton - 1945,394.15,kelvin,49.750575,MPa,2.280886935,0,0,0,mol/kg,0.617393606,mol/kg,
Prutton - 1945,394.15,kelvin,47.0148,MPa,2.280886935,0,0,0,mol/kg,0.617393606,mol/kg,
Prutton - 1945,394.15,kelvin,28.57365,MPa,2.280886935,0,0,0,mol/kg,0.526738744,mol/kg,
Prutton - 1945,394.15,kelvin,28.371,MPa,2.280886935,0,0,0,mol/kg,0.526738744,mol/kg,
Prutton - 1945,394.15,kelvin,15.19875,MPa,2.280886935,0,0,0,mol/kg,0.408197717,mol/kg,
Prutton - 1945,394.15,kelvin,15.19875,MPa,2.280886935,0,0,0,mol/kg,0.408197717,mol/kg,
Prutton - 1945,394.15,kelvin,6.383475,MPa,2.280886935,0,0,0,mol/kg,0.217333864,mol/kg,
Prutton - 1945,394.15,kelvin,6.383475,MPa,2.280886935,0,0,0,mol/kg,0.217333864,mol/kg,
Prutton - 1945,394.15,kelvin,2.533125,MPa,2.280886935,0,0,0,mol/kg,0.105668436,mol/kg,
Prutton - 1945,394.15,kelvin,2.533125,MPa,2.280886935,0,0,0,mol/kg,0.094526501,mol/kg,
Prutton - 1945,393.15,kelvin,88.55805,MPa,1.012318006,0,0,0,mol/kg,1.202285568,mol/kg,
Prutton - 1945,393.15,kelvin,84.09975,MPa,1.012318006,0,0,0,mol/kg,1.248675411,mol/kg,
Prutton - 1945,393.15,kelvin,66.367875,MPa,1.012318006,0,0,0,mol/kg,1.12128555,mol/kg,
Prutton - 1945,393.15,kelvin,65.151975,MPa,1.012318006,0,0,0,mol/kg,1.103958498,mol/kg,
Prutton - 1945,393.15,kelvin,49.8519,MPa,1.012318006,0,0,0,mol/kg,1.040516585,mol/kg,
Prutton - 1945,393.15,kelvin,48.636,MPa,1.012318006,0,0,0,mol/kg,1.011726332,mol/kg,
Prutton - 1945,393.15,kelvin,32.22135,MPa,1.012318006,0,0,0,mol/kg,0.896857875,mol/kg,
Prutton - 1945,393.15,kelvin,31.309425,MPa,1.012318006,0,0,0,mol/kg,0.862488328,mol/kg,
Prutton - 1945,393.15,kelvin,15.8067,MPa,1.012318006,0,0,0,mol/kg,0.696957567,mol/kg,
Prutton - 1945,393.15,kelvin,15.8067,MPa,1.012318006,0,0,0,mol/kg,0.651464847,mol/kg,
Prutton - 1945,393.15,kelvin,7.49805,MPa,1.012318006,0,0,0,mol/kg,0.458939546,mol/kg,
Prutton - 1945,393.15,kelvin,7.396725,MPa,1.012318006,0,0,0,mol/kg,0.396934248,mol/kg,
Prutton - 1945,393.15,kelvin,2.8371,MPa,1.012318006,0,0,0,mol/kg,0.16702898,mol/kg,
Prutton - 1945,393.15,kelvin,2.8371,MPa,1.012318006,0,0,0,mol/kg,0.16702898,mol/kg,
